stop_name,stop_id,stop_lat,stop_lon
Devaiah Park,2hs,12.99642,77.56419
Devalapura,325,12.98457,77.82944
Devalapura,5pq,12.98466,77.82936
Devalapura Circle,25w,12.98272,77.82842
Devalapura Circle,5dj,12.98268,77.82829
Devalapura Circle,5et,12.98277,77.82836
Devanagondi,3f8,12.97405,77.83873
Devanagondi,3ik,12.97407,77.83869
Devanagondi IOC,dr,12.98789,77.83736
Devanagondi IOC,w9,12.98799,77.83728
Devanagondi LPG,3j4,12.98996,77.83009
Devanagondi LPG,5f4,12.98996,77.83018
Devanagondi Railway Station,2oc,12.98534,77.82956
Devanagondi Railway Station,50v,12.98547,77.82975
Devanagundi Cross,9a,13.06044,77.82737
Devanahalli Bypass NH-7,2j2,13.24231,77.70399
Devanahalli Bypass NH-7,n0,13.24207,77.70346
Devanahalli Cross Sulibele,1m2,13.18487,77.79804
Devanahalli Cross Sulibele,24a,13.18495,77.79797
Devanahalli Cross Sulibele,32l,13.18482,77.79795
Devanahalli Govt Hospital,2b1,13.25748,77.72655
Devanahalli Govt Hospital,61x,13.25751,77.72657
Devanahalli New Bus Station,2qa,13.24528,77.71281
Devanahalli New Bus Station,61d,13.24543,77.71274
Devanahalli Old Bus Stand,5db,13.24853,77.71547
Devanahalli Old Bus Stand,5wf,13.24845,77.7156
Devanahalli Talluk Office,61l,13.24358,77.70893
Devanahalli Talluk Office,nh,13.24363,77.70877
Devanayakanahalli,px,13.17536,77.77256
Devaninjayyanapalya,3qo,13.01712,77.41453
Devannanapalya,5yh,13.07769,77.43139
Devannanapalya,k8,13.07734,77.43133
Devarabisanahalli Ring Road,4qv,12.93145,77.68686
Devarabisanahalli Ring Road,5ns,12.93218,77.68729
Devarachikkanahalli,5kt,12.88887,77.61556
Devarachikkanahalli,bu,12.88899,77.61555
Devarahalli Cross,1lo,13.24054,77.61099
Devasandra,542,13.00618,77.70009
Devasandra,54r,13.00621,77.70012
Devasandra Chikkamaranahalli,5y5,13.03638,77.56656
Devasandra Chikkamaranahalli,s1,13.03636,77.5664
Devashettyhalli,5fs,13.02425,77.82109
Devashettyhalli,5ng,13.02419,77.82104
Devasthana Bidluru,gm,13.27826,77.68979
Devasthana Kariapppana Doddy,53k,12.78713,77.37567
Devegowda Hospital,3vq,12.92041,77.55998
Devegowda Hospital,4ar,12.92053,77.56002
Devegowda Petrol Bunk,1az,12.92141,77.56027
Devegowda Petrol Bunk,342,12.9227,77.56033
Devegowda Petrol Bunk,3ed,12.92189,77.56058
Devegowda Petrol Bunk,5ky,12.92194,77.55914
Devinagara Cross,33p,13.047,77.56904
Devinagara Cross,3n7,13.04692,77.5692
Devis Road,25n,13.00426,77.61968
Devis Road,zm,13.00327,77.61899
Dhaba Gate,3ww,13.22644,77.68707
Dhaba Gate,67i,13.22638,77.68726
Dhananayakanahalli,5w4,12.93885,77.46781
Dharma Nayakana Tandya,1cc,13.03018,77.34885
Dharmapura,33t,12.81279,77.62759
Dharmapura,4gx,12.81294,77.62756
Dharmapura,68i,13.26845,77.80071
Dharmapura Cross,1tl,13.26444,77.80912
Dharmapura Cross,2gf,13.26441,77.80908
Dharmapura Gate,27p,13.28389,77.80409
Dharmapura Gate,445,13.28387,77.80407
Dhobi Ghat Rajajinagara,105,12.98721,77.55089
Dhobi Ghat Rajajinagara,2o1,12.98551,77.54934
Dhobi Ghat Rajajinagara,36q,12.98761,77.551
Dhobi Ghat Rajajinagara,3zs,12.98565,77.54912
Dhobi Ghat Rajajinagara,xa,12.98701,77.55087
Dhoopanahalli,2nr,12.96354,77.64156
Dhoopanahalli,5ld,12.96336,77.64146
Dhoopanahalli,5ou,12.96342,77.64169
Diacon Hospital,25m,13.00379,77.55003
Diacon Hospital,2sz,13.00398,77.55002
Dibbur,5i7,13.16685,77.5288
Dibbur,6c5,13.16687,77.52876
Dickenson Road,4kx,12.98081,77.61058
Dinnepalya,1w,12.81119,77.49239
Dinnepalya,fo,12.81121,77.49244
Dinnur,1a7,13.25263,77.80195
Dinnur,31q,12.99165,77.75146
Dinnur,5gg,13.25255,77.80198
Dinnur,w6,12.99159,77.7515
Dinnur Cross,52k,13.25084,77.80132
Dinnur Main Road,4a9,13.02395,77.5989
Dinnur Main Road,5jr,13.02401,77.59884
Dinnur Sudhamanagara,5je,12.71445,77.70591
Dinnur Sudhamanagara,uc,12.71452,77.70584
Diwanarapalya,2ub,13.02674,77.5618
Diwanarapalya,ph,13.02679,77.56182
Doctors Layout Kasturinagara,2ud,13.00611,77.65951
Doctors Layout Kasturinagara,57o,13.00609,77.65948
Dodda Aladamara,22p,12.90999,77.39551
Dodda Aladamara,2xf,12.90992,77.39537
Dodda Aladamara Cross,2yz,12.96386,77.40744
Dodda Aladamara Cross,7r,12.96391,77.40741
Dodda Basti,3b7,12.93967,77.47298
Dodda Basti,4q8,12.93956,77.47289
Dodda Bettahalli,4v2,13.0943,77.55426
Dodda Bommasandra,5l7,13.06022,77.55886
Dodda Bommasandra,5oy,13.06065,77.55889
Dodda Bommasandra Arch,1m1,13.05835,77.5591
Dodda Bommasandra Arch,5pp,13.05884,77.55928
Dodda Byalakere,111,13.1135,77.52464
Dodda Byalakere,277,13.11275,77.52495
Dodda Byalakere,3yb,13.11267,77.52494
Dodda Byalakere,481,13.11354,77.52473
Dodda Cheemanahalli,2ef,13.24783,77.62204
Dodda Cheemanahalli,sb,13.24782,77.622
Dodda Cheemanahalli Cross,15g,13.2505,77.62393
Dodda Cheemanahalli Cross,3cp,13.25053,77.62394
Dodda Dasarahalli,vp,13.00454,77.83087
Dodda Dasarahalli Cross,2my,12.99821,77.84148
Dodda Dasarahalli Cross,4li,12.99815,77.84145
Dodda Dunnasandra,509,12.97685,77.81653
Dodda Dunnasandra,6aa,12.97683,77.81661
Dodda Dunnasandra Cross,1g,12.97599,77.82056
Dodda Dunnasandra Cross,2y5,12.97585,77.82046
Dodda Dunnasandra Cross,3iv,12.97608,77.82017
Dodda Gubbi,2sg,13.07093,77.67401
Dodda Gubbi,3ah,13.07144,77.67359
Dodda Gubbi,ys,13.07146,77.67375
Dodda Hagade,600,12.74684,77.6892
Dodda Haralegere,57s,13.19409,77.83881
Dodda Hullur Gate,191,13.10193,77.82162
Dodda Hulluru School Gate,64c,13.0973,77.81685
Dodda Kurabarahalli,11k,13.22559,77.80913
Dodda Kurabarahalli,uk,13.22553,77.8092
Dodda Maralawadi,vw,12.61221,77.52529
Dodda Nagamangala,4d0,12.86231,77.67491
Dodda Nagamangala,5c,12.86238,77.67481
Dodda Nagamangala Tirumala Bekary,2y1,12.8623,77.67814
Dodda Nagamangala Tirumala Bekary,3z7,12.86224,77.67794
Dodda Nallala,1fa,13.08402,77.89655
Dodda Nekkundi,12g,12.97154,77.69429
Dodda Nekkundi,4zg,12.97146,77.69418
Dodda Nekkundi Bridge/Rainbow Hospital,31i,12.97565,77.697
Dodda Nekkundi Bridge/Rainbow Hospital,3o5,12.97499,77.69764
Dodda Nekkundi Cross,4i3,12.96796,77.6934
Dodda Nekkundi Cross,5gd,12.96793,77.6933
Dodda Nekkundi Junction,64x,12.95617,77.69173
Dodda Nekkundi Junction,hn,12.95607,77.69166
Dodda Thimmanahalli,44m,13.26947,77.76217
Dodda Thimmasandra,66p,12.88087,77.80619
Dodda Thimmasandra Gate,1kz,12.87879,77.81277
Dodda Thimmasandra Gate,2bw,12.87911,77.81302
Dodda Thoguru,4fn,12.85063,77.65506
Dodda Thoguru,4wl,12.85055,77.65512
Dodda Tumkur,1te,13.22623,77.53104
Dodda Tumkur,40v,13.22616,77.53104
Doddabadhegere Gate,2y2,12.669,77.48293
Doddaballapura Bus Stand,5si,13.29346,77.54224
Doddaballapura Govt Hospital,5ao,13.31184,77.54517
Doddaballapura KEB Circle,471,13.31166,77.54202
Doddaballapura KEB Circle,av,13.31134,77.54187
Doddaballapura Railway Station,ep,13.28041,77.55162
Doddaballapura Railway Station,tm,13.28041,77.55176
Doddaballapura Tollgate,2at,13.29568,77.53639
Doddabannahalli,5pv,13.02625,77.74816
Doddabannahalli,i0,13.02641,77.74836
Doddabele,51,12.88874,77.47754
Doddabele Colony,1mb,12.89157,77.47164
Doddabidarakallu,rs,13.03594,77.49368
Doddadenahalli 1,64q,13.0683,77.91946
Doddagattiganabbe,1w4,13.03366,77.78798
Doddagattiganabbe,44c,13.03369,77.78788
Doddagattiganabbe Cross,4qw,13.03341,77.78551
Doddagattiganabbe Cross,5zj,13.03345,77.78547
Doddahosahalli,1db,13.19782,77.75047
Doddajala,2cw,13.17735,77.65338
Doddajala,3s0,13.1773,77.65328
Doddakallasandra,27c,12.88596,77.55671
Doddakallasandra,5n4,12.88574,77.5565
Doddakallasandra Metro Station,2ac,12.88469,77.55255
Doddakallasandra Metro Station,38m,12.88467,77.55312
Doddakammanahalli,4i4,12.85302,77.59989
Doddakannalli,1ti,12.90731,77.69556
Doddakannalli,3yp,12.90719,77.69557
Doddakukkanahalli,3u7,13.1752,77.44119
Doddakuntanahalli,1ys,12.8122,77.44968
Doddakuntanahalli,mo,12.81213,77.44975
Doddamaranahalli,116,12.93056,77.38286
Doddamaranahalli,ut,12.93053,77.38284
Doddamma Temple,3gf,12.8472,77.69068
Doddamma Temple,4qt,12.87848,77.69872
Doddamma Temple,vr,12.87835,77.69884
Doddamma Temple,zb,12.8474,77.69092
Doddanallurahalli,11i,13.11876,77.86296
Doddanalluru,4d6,13.19142,77.76329
Doddanalluru,60c,13.1915,77.76329
Doddasanne,54j,13.21846,77.69407
Dodderi College,2yf,12.86757,77.38586
Dodderi College,5x7,12.86752,77.38597
Dodderi Grama,1pb,12.86644,77.37822
Dodderi Grama,4ji,12.86629,77.3774
Dodderi Tumkur Road,1op,13.16968,77.30925
Dodderi Tumkur Road,2lo,13.16986,77.30933
Doddy,1ag,13.16982,77.45169
Doddy,4e9,13.00266,77.61215
Doddy,5cc,13.0026,77.61213
Doddy,a5,13.16962,77.45169
Doddy Chikkakuntanahalli,25l,12.79692,77.44138
Doddypalya,1vh,12.85787,77.47216
Dombara Doddy Cross,64u,12.70197,77.39316
Dombarahalli,4qd,13.0491,77.45981
Dombarahalli,65o,13.04914,77.45984
Dombarahatti Dongadipura Cross,1ly,12.97213,77.46048
Dombarahatti Dongadipura Cross,51s,12.9722,77.46049
Domlur,19j,12.96111,77.63809
Domlur,5fc,12.96758,77.87192
Domlur,5tj,12.96122,77.63667
Domlur Bridge,2kr,12.96356,77.63834
Domlur Cross,292,12.97476,77.8556
Domlur Cross,4dx,12.97456,77.8559
Domlur Flyover,1qm,12.96048,77.64352
Domlur Flyover,3k2,12.9606,77.64155
Domlur Flyover,4aw,12.9577,77.64133
Domlur Flyover,5ya,12.95799,77.64146
Domlur Flyover,jh,12.96045,77.64251
Domlur Marriad Accomodation,4ni,12.96188,77.63378
Dommara Doddy,pc,12.7028,77.39699
Dommasandra,351,12.8796,77.75371
Dommasandra,am,12.87953,77.75375
Dommasandra Circle,1ol,12.88311,77.75246
Dommasandra Circle,1u4,12.88322,77.75241
Dommasandra Circle,2r1,12.8833,77.75237
Donnenahalli,2hv,12.88427,77.37521
Donnenahalli,x3,12.88423,77.37519
Dorekavalu,3xc,13.2621,77.68637
Dorekavalu,b8,13.26215,77.68632
Double Road,3kt,12.87874,77.60967
Double Road,59p,12.87874,77.6097
Double Road BEML Layout,1ma,12.9148,77.52066
Double Road BEML Layout,33f,12.91489,77.52066
Double Road BEML Layout,4q7,12.91558,77.51347
Double Road Indiranagara,13a,12.97821,77.63645
Double Road Indiranagara,3by,12.97832,77.6366
Dr Ambedkar Nagara,27r,12.97981,77.75279
Dr BR Ambedkar Bus Terminal (Domlur),67j,12.96191,77.63853
Dr BR Ambedkar Bus Terminal (Domlur),67k,12.96163,77.63881
Dr Shivaramkaranth Residents,4i,13.06908,77.62542
Dr Shivaramkaranth Residents,yj,13.06893,77.62544
Dr.Shivaramakaranth Nagara,2ap,13.06812,77.62939
Dr.Shivaramakaranth Nagara,489,13.06831,77.62917
Dubasipalya,69x,12.92747,77.4952
Dubasipalya Cross,2wy,12.92273,77.49603
Dubasipalya Cross,3sy,12.9229,77.49583
Dudapanahalli,2u5,12.96021,77.29614
Dudapanahalli,5sc,12.96018,77.29642
Durga Bakery Mallathahallli,410,12.96098,77.50162
Durga Parameshwari Temple,1kb,13.08182,77.55979
Durga Parameshwari Temple,5st,13.08182,77.55975
Dwaraka Layout,146,12.90002,77.52335
Dwaraka Nagara,20i,13.08783,77.49516
Dwaraka Nagara,4lz,13.12125,77.61816
Dwaraka Nagara,55c,13.12136,77.61808
Dwaraka Nagara,5vv,13.0878,77.49515
Dyavalingaiahnapalya,56u,12.85026,77.41591
Dyavarahalli,1hl,13.23979,77.59911
Dyavarahalli Cross,3dd,13.23135,77.60747
Dyavarahalli Gate,2sf,13.23138,77.60738
Dyavasandra,2sl,12.75752,77.648
Dyavasandra,7n,12.75753,77.64803
Dyavasandra Cross,1m3,12.75791,77.64044
Dyavasandra Cross,3m2,12.75797,77.64048
E Hosuru,ud,13.22706,77.60587
E Muthsandra,14w,13.14543,77.81562
ELC NICE Road,1f9,12.85824,77.6588
ELC NICE Road,3q9,12.85806,77.65885
ELC Toll Point,5ge,12.84621,77.67184
EMC2,3v8,12.98256,77.69301
EMC2,3xu,12.98239,77.69288
ESI Hospital Indiranagara,6db,12.97136,77.63627
ESI Hospital Rajajinagara,2vl,12.99069,77.55258
ESI Hospital Rajajinagara,412,12.99101,77.55084
ESI Hospital Rajajinagara,5vg,12.99075,77.55091
ESI Hospital Rajajinagara,5zn,12.99041,77.55256
ESI Hospital White Field,48h,12.99076,77.70641
Eagleton Resort,4vg,12.81054,77.41626
Eagleton Resort,5fz,12.81067,77.41626
East End Jayanagara,3ri,12.91684,77.59739
East End Jayanagara,3t3,12.91671,77.59629
East End Jayanagara,t3,12.91709,77.59683
East Point College,13r,13.05085,77.71401
East Point College,1hv,13.05001,77.72002
East Point College,5ee,13.05014,77.71999
East Railway Station,5ae,13.00143,77.61865
East West College Cross,14c,12.98568,77.48629
East West College Cross,5n3,12.98559,77.48632
East West Public School,3qk,13.00547,77.55647
East West Public School,3zw,13.00556,77.55638
Ebenezer International School,z3,12.83948,77.70655
Echalamara Vidyaranyapura,3ac,13.08,77.55935
Echalamara Vidyaranyapura,3ye,13.08008,77.55932
Eco Space,1su,12.92776,77.68049
Eco Space,3bk,12.92838,77.6812
Ejipura,2f0,12.94669,77.62883
Ejipura,31t,12.94684,77.62876
Ejipura School,5bq,12.94272,77.63081
Ejipura School,hh,12.94257,77.63085
ElC City Phase-2 Xavier Institute of Management,623,12.84756,77.67529
Electric B Station,4ca,12.97405,77.61394
Electronic City,1kd,12.84697,77.6707
Electronic City,2bk,12.84549,77.6653
Electronic City,2lq,12.84756,77.6707
Electronic City,4xh,12.84536,77.66543
Electronic City,53,12.84717,77.67049
Electronic City,61c,12.84815,77.67083
Electronic City East Phase-II,128,12.84498,77.68094
Electronic City FLY,34o,12.84598,77.67202
Electronic City FLY,51d,12.84811,77.67068
Electronic City KIA,4lr,12.85049,77.66201
Electronic City PESIT College,33d,12.85897,77.66179
Electronic City PESIT College,5jh,12.85881,77.6624
Electronic City Toll,5un,12.8458,77.66797
Electronic City Wipro Main Gate,3am,12.83594,77.65742
Elgin Floor Mill,46o,12.95873,77.6061
Elgin Floor Mill,61w,12.95814,77.60612
Elmeasure KIADB,5a3,13.15434,77.69361
Embassy School,53a,13.17391,77.59548
Embassy School,5mh,13.17387,77.59547
Eradu Kamba,27l,12.849,77.45135
Eradu Kamba,92,12.84898,77.45135
Eranapalya,3r8,12.97494,77.50189
Escorts,356,13.10263,77.58569
Escorts,nx,13.10278,77.58564
Eshwara Layout,26h,12.89149,77.57564
Eshwara Layout,4g8,12.89145,77.57566
Eshwara Temple Puttayyanapalya,3kj,12.95336,77.41179
Estate Tavarekere,453,12.95449,77.40404
Estate Tavarekere,4o,12.95436,77.40395
Exide Gate,28u,12.83507,77.78537
Exide Gate,42e,12.83503,77.78528
FAZ FARMS,4f3,13.02553,77.66747
Fairland Shop,21,12.95044,77.62531
Fairland Shop,4u9,12.95041,77.62546
Fathima Church,18l,13.05478,77.5415
Fathima Church,t8,13.05478,77.54137
Fire Station Brigade Hulimavu,5pl,12.87196,77.59875
Fire Station Brigade Hulimavu,5wr,12.87204,77.59873
Forest Gate,2o6,12.99176,77.45971
Forest Gate,5ni,12.99185,77.45952
Form House Gorinabele,50y,13.04568,77.35321
Forum City Apartment,569,12.99688,77.58754
Forum Mall,1r7,12.95977,77.74683
Forum Mall,493,12.95943,77.7468
Forum Mall,5ez,12.9346,77.61228
Frazer Town,2ot,13.00115,77.61196
Frazer Town,41x,13.00082,77.61144
Frazer Town,6bm,13.00098,77.61257
Fullinfaws College Yelenahalli,5ec,12.86846,77.61615
Fullinfaws College Yelenahalli,pm,12.89524,77.61154
G Hosahalli,h2,12.99592,77.47847
G Hosahalli Road Junction,5nf,12.98814,77.47534
GBJ Colony Gate Doddanekkundi,1ap,12.95753,77.69134
GBJ Colony Gate Doddanekkundi,1u0,12.95769,77.69141
GG Palya Toll,1qe,13.03105,77.53588
GKVK,g8,13.07792,77.58007
GKVK GATE,2c9,13.07254,77.59245
GKVK GATE,4dj,13.0734,77.59328
GKVK GATE,4pw,13.07276,77.59292
GKVK GATE,4qk,13.07358,77.59306
GKW Layout,6d3,12.96802,77.52845
GM Palya,2xo,12.97519,77.66605
GM palya,5j0,12.97518,77.66618
GPO,1ln,12.98137,77.59436
GPO,2we,12.98137,77.59405
GPO,wo,12.98173,77.5951
GR Tech Park ITPL,16h,12.98666,77.74351
GR Tech Park ITPL,4sf,12.98681,77.74338
GRG Dairy Thirupalya,5fk,12.81863,77.67176
GTRE Engine Division,45j,12.9836,77.64942
GTRE Engine Division,4xy,12.98352,77.64929
GVT School Kodiyala Karenahalli,5g0,12.77988,77.46575
Gadenahalli,3s4,13.18823,77.61752
Gadenahalli,53n,13.18817,77.61756
Gadenahalli Cross,1g0,13.2028,77.60323
Gadenahalli Gate,666,13.19583,77.6195
Gadigaiahana Doddy,2cz,12.85266,77.33857
Gadipalya,1ad,12.76631,77.52849
Gadipalya,3gn,12.76627,77.52846
Galaxy Paradise (Tent),1fr,12.89167,77.62588
Galaxy Paradise (Tent),uy,12.89162,77.62585
Ganagalu,22o,13.04925,77.802
Ganagalu Cross,1kr,13.04599,77.79768
Ganagalu Cross,co,13.04597,77.79761
Ganagaluru,42c,12.91118,77.85165
Ganagaluru,682,12.91119,77.85169
Ganagaluru Circle,1vx,12.89332,77.85016
Ganagaluru Circle,2pl,12.89343,77.85012
Ganagaluru Cross,13z,12.91382,77.86169
Ganagaluru Cross,4hb,12.91373,77.86184
Ganakal,1t2,12.89801,77.51231
Ganakal,37l,12.85243,77.35726
Ganakal,693,12.85251,77.35728
Ganakal,69m,12.9573,77.38166
Ganakal2,1gw,12.89789,77.51221
Ganapathi Enclave,2r8,12.94739,77.64092
Ganapathi Layout (JK Store),ej,13.04884,77.45306
Ganapathi Layout 1st Stage(LDVG),3i7,13.04795,77.45596
Ganapathi Layout 1st Stage(LDVG),rx,13.04789,77.45606
Ganapathi Layout(JK Store),4n4,13.0488,77.45279
Ganapathi Nagara Raghavendra Badavane,4ew,13.07897,77.49701
Ganapathi Nagara Raghavendra Badavane,559,13.07897,77.49707
Ganapathihalli,4hk,12.91791,77.39531
Ganapathihalli,4nr,12.91776,77.39526
Ganapathipura,1sn,12.89338,77.57192
Ganapathipura,343,12.89327,77.57188
Gandhi Bazaar,43j,12.94622,77.57014
Gandhi Circle Magadi,225,12.95759,77.23518
Gandhi Farm Gate,rm,12.64482,77.49762
Gandhi Grama,6cg,13.04717,77.3392
Gandhi Nagara,1yr,12.79019,77.50452
Gandhi Nagara,sx,12.79003,77.50442
Gandhi School,32s,12.98812,77.56791
Gandhipura,27q,12.96968,77.75239
Gandhipura,3w8,12.9697,77.75241
Ganesh Mantapa,5xr,13.01818,77.64734
Ganesha Bhavan,rf,12.94411,77.56426
Ganesha Circle Vaddarahalli,4yx,13.02569,77.45495
Ganesha Circle Vaddarahalli,56j,13.0257,77.45491
Ganesha Gudi Nelamangala,2wa,13.08363,77.39293
Ganesha Gudi Nelamangala,6ap,13.08377,77.39289
Ganesha Temple Bettanahalli,2ke,13.21135,77.58525
Ganesha Temple Bettanahalli,407,13.21139,77.58526
Ganesha Temple Chandra Layout,5f6,12.95803,77.52876
Ganesha Temple Chandra Layout,5w8,12.95772,77.52863
Ganesha Temple Mahalakshmi Layout,3jp,13.00868,77.54313
Ganesha Temple Mahalaskhmi Layout,5c4,13.00862,77.5432
Ganesha Temple Sahakara Nagara,1f4,13.06342,77.58561
Ganesha Temple Sahakara Nagara,1ne,13.05955,77.58992
Ganesha Temple Sahakara Nagara,2gz,13.06289,77.58517
Ganesha Temple Sahakara Nagara,5bm,13.0596,77.59
Ganesha Temple Tavarekere,13w,12.96708,77.40326
Ganesha Temple Tavarekere,3j3,12.9671,77.40341
Ganesha Temple Thippasandra,2fc,12.97206,77.65412
Ganesha Temple Vasanthanagara,1pw,12.99516,77.59216
Ganesha Temple Vasanthanagara,5tc,12.99524,77.59199
Ganga International School,3da,13.02827,77.49633
Ganga International School,4l7,13.02831,77.49627
Gangadaranapalya,2k2,13.12071,77.37612
Gangadhara Kalyana Mantapa,2cq,13.08,77.51137
Gangadhara Kalyana Mantapa,58q,13.07995,77.51115
Gangamma Circle,1yp,13.05769,77.54635
Gangamma Circle,323,13.05663,77.54654
Gangamma Circle,55l,13.05663,77.54672
Gangamma Circle,62k,13.05776,77.54635
Gangamma Temple Maralawadi Road,3ge,12.6363,77.499
Gangappanahalli,16y,12.95852,77.35131
Gangappanahalli,2dg,12.95872,77.35111
Gangapura,17j,13.153,77.6074
Gangasandra,3nk,12.84622,77.47075
Gangasandra,4qq,12.84626,77.47073
Gangavara,2aa,13.15294,77.76347
Gangavara,597,13.15285,77.76346
Gangenahalli,20e,12.98369,77.39188
Gangenahalli,2uc,13.02309,77.5841
Gangenahalli,5z7,13.02337,77.58405
Gangenahalli,86,13.02256,77.58457
Gangenahalli Cross,1av,12.97287,77.39994
Gangenahalli Cross,w0,12.97277,77.3999
Gangenahalli Junction,3ul,12.98348,77.38713
Gangodahalli Cross (Vaikunta Bar),3tt,13.029,77.46453
Gangodahalli Cross 1(Vaikunta Bar),69e,13.02898,77.46448
Gangondanahalli,441,13.02162,77.46776
Gangondanahalli,5v6,13.02164,77.46773
Gangondanahalli Masjid,5su,12.94965,77.52684
Gangothri Circle,2v4,12.91965,77.61299
Ganigarahalli,26,13.08919,77.5106
Ganigarahalli,2bv,13.08911,77.51
Ganigarapalya,1yl,12.87618,77.53297
Ganigarapalya,2dh,12.87601,77.53311
Ganigarapalya Cross Yantaganahalli,1wc,13.06567,77.35991
Ganjalahalli,1cz,13.15249,77.90164
Ganjalahalli,4nk,13.15247,77.90177
Gantaganahalli,119,13.14336,77.58862
Gantakana Doddy Cross,281,12.74144,77.48828
Gantakana Doddy Cross,go,12.74138,77.48824
Garden City College TC Palya,23m,13.02443,77.70712
Garden City College TC Palya,2b,13.02432,77.70708
Garments Factory Borugunte,1g8,12.84552,77.7829
Garments Factory Borugunte,1tx,12.8445,77.78312
Garuda Mall,30z,12.97026,77.61066
Garuda Mall,4k6,12.96969,77.61042
Garudacharpalya,16d,12.99388,77.70172
Garudacharpalya,4h9,12.99403,77.70158
Garudappa Circle Thigalarapalya,50l,13.01568,77.48413
Garudappa Circle Thigalarapalya,vi,13.01572,77.48414
Garvebhavipalya,4sa,12.8964,77.63566
Garvebhavipalya,55y,12.89609,77.63534
Gas Factory Kempalinganahalli,2ge,13.09248,77.3641
Gas Factory Kempalinganahalli,3q3,13.09242,77.36416
Gattahalli,2rm,12.86832,77.70359
Gattahalli,31o,12.86831,77.70361
Gattigerepalya,47a,12.88356,77.50221
Gattigerepalya,kg,12.88369,77.50223
Gavi Gangadareshwara Temple,2m2,12.94915,77.56258
Gavi Gangadareshwara Temple,m3,12.94898,77.5625
Gavinagamangala Gate,zo,12.93611,77.24346
Gaviyanapalya,1y4,12.84097,77.46995
Gaviyappa Thimayya Layout,4g0,12.91383,77.53175
Gayathri Nagara,186,12.99824,77.55996
Gayathri Nagara,5m2,12.99828,77.55991
Gayathri Nagara Cross,7g,13.01495,77.38348
Gayathri Nagara Cross,te,13.01481,77.38346
Geddalahalli,1og,13.03077,77.57751
Geddalahalli,2i9,13.03082,77.57751
Geddalahalli,40b,13.0484,77.64532
Geddalahalli,55,13.04838,77.6454
Geddalapura,5se,12.9956,77.84059
Geddalapura,6c2,12.99577,77.84056
Geetanjali Layout,5iv,12.97691,77.65482
Geetanjali Layout,5lq,12.97692,77.65471
Gejjagadahalli Cross,4zo,13.2359,77.49757
Gejjagadahalli Cross,vg,13.23601,77.49775
Gejjagalpalya,2ii,13.03034,77.31326
Gejjagalpalya,3qs,13.03035,77.31333
Gejjigadahalli,3dm,13.06085,77.42893
Gejjigadahalli,4za,13.06073,77.42887
Gejjigadahalli Colony,2ji,13.06533,77.43045
Gejjigadahalli Colony,5ce,13.0653,77.4304
Geleyara Balaga Extension Rajajinagara,1t3,13.00595,77.54112
Geleyara Balaga Extension Rajajinagara,9s,13.00592,77.54107
Geleyara Balaga Layout,24x,13.0712,77.50585
Geleyara Balaga Layout,67c,13.07127,77.50582
Genius Global School Kodathi,4fk,12.87841,77.7167
Gerahalli,1i,13.03738,77.39068
Gerahalli,mc,13.03725,77.3906
Gerupalya,4a3,12.88772,77.44429
Ghati Subramanya,3lv,13.40789,77.52866
Gidadakonenahalli,3u6,12.97373,77.48929
Gidadakonenahalli,4gn,12.97371,77.48918
Gidadakonenahalli Cross,57n,12.97457,77.48786
Gidadakonenahalli Cross,5cd,12.97455,77.48791
Gidadapalya,39p,12.96024,77.43733
Giddenahalli,1xr,12.99275,77.41865
Giddenahalli,3m5,12.75666,77.62456
